"GroupID","Param","Value","GroupLevel"
"0X3596","studyid","AA-AA-000-0000","Site"
"0X3596","invid","0X3596","Site"
"0X3596","InvestigatorFirstName","Joanne","Site"
"0X3596","InvestigatorLastName","Smith","Site"
"0X3596","site_status","Active","Site"
"0X3596","City","Milton Keynes","Site"
"0X3596","State","Buckinghamshire","Site"
"0X3596","Country","UK","Site"
"0X3596","site_active_dt","2012-03-01","Site"
"0X4881","ParticipantCount","2","Site"
"0X4881","SiteCount","1","Site"
"0X5384","ParticipantCount","8","Site"
"0X5384","SiteCount","1","Site"
"0X5768","ParticipantCount","1","Site"
"0X5768","SiteCount","1","Site"
"0X2323","ParticipantCount","12","Site"
"0X2323","SiteCount","1","Site"
"0X9998","ParticipantCount","6","Site"
"0X9998","SiteCount","1","Site"
"0X3596","ParticipantCount","6","Site"
"0X3596","SiteCount","1","Site"
"0X8736","ParticipantCount","3","Site"
"0X8736","SiteCount","1","Site"
"0X3213","ParticipantCount","4","Site"
"0X3213","SiteCount","1","Site"
"0X3533","ParticipantCount","4","Site"
"0X3533","SiteCount","1","Site"
"0X1562","ParticipantCount","5","Site"
"0X1562","SiteCount","1","Site"
"0X3103","ParticipantCount","1","Site"
"0X3103","SiteCount","1","Site"
"0X2924","ParticipantCount","5","Site"
"0X2924","SiteCount","1","Site"
"0X111","ParticipantCount","4","Site"
"0X111","SiteCount","1","Site"
"0X2192","ParticipantCount","13","Site"
"0X2192","SiteCount","1","Site"
"0X2901","ParticipantCount","7","Site"
"0X2901","SiteCount","1","Site"
"0X8638","ParticipantCount","8","Site"
"0X8638","SiteCount","1","Site"
"0X1146","ParticipantCount","8","Site"
"0X1146","SiteCount","1","Site"
"0X9320","ParticipantCount","2","Site"
"0X9320","SiteCount","1","Site"
"0X1910","ParticipantCount","6","Site"
"0X1910","SiteCount","1","Site"
"0X906","ParticipantCount","4","Site"
"0X906","SiteCount","1","Site"
"0X3260","ParticipantCount","6","Site"
"0X3260","SiteCount","1","Site"
"0X7632","ParticipantCount","2","Site"
"0X7632","SiteCount","1","Site"
"0X1892","ParticipantCount","3","Site"
"0X1892","SiteCount","1","Site"
"0X8517","ParticipantCount","11","Site"
"0X8517","SiteCount","1","Site"
"0X9142","ParticipantCount","13","Site"
"0X9142","SiteCount","1","Site"
"0X2170","ParticipantCount","9","Site"
"0X2170","SiteCount","1","Site"
"0X2532","ParticipantCount","10","Site"
"0X2532","SiteCount","1","Site"
"0X5309","ParticipantCount","3","Site"
"0X5309","SiteCount","1","Site"
"0X6974","ParticipantCount","10","Site"
"0X6974","SiteCount","1","Site"
"0X9824","ParticipantCount","5","Site"
"0X9824","SiteCount","1","Site"
"0X6158","ParticipantCount","1","Site"
"0X6158","SiteCount","1","Site"
"0X7434","ParticipantCount","4","Site"
"0X7434","SiteCount","1","Site"
"0X8297","ParticipantCount","1","Site"
"0X8297","SiteCount","1","Site"
"0X9737","ParticipantCount","5","Site"
"0X9737","SiteCount","1","Site"
"0X3853","ParticipantCount","6","Site"
"0X3853","SiteCount","1","Site"
"0X8433","ParticipantCount","8","Site"
"0X8433","SiteCount","1","Site"
"0X3738","ParticipantCount","2","Site"
"0X3738","SiteCount","1","Site"
"0X8888","ParticipantCount","3","Site"
"0X8888","SiteCount","1","Site"
"0X8218","ParticipantCount","3","Site"
"0X8218","SiteCount","1","Site"
"0X9858","ParticipantCount","4","Site"
"0X9858","SiteCount","1","Site"
"0X3989","ParticipantCount","4","Site"
"0X3989","SiteCount","1","Site"
"0X5825","ParticipantCount","1","Site"
"0X5825","SiteCount","1","Site"
"0X6900","ParticipantCount","3","Site"
"0X6900","SiteCount","1","Site"
"0X6137","ParticipantCount","1","Site"
"0X6137","SiteCount","1","Site"
"0X2457","ParticipantCount","3","Site"
"0X2457","SiteCount","1","Site"
"0X3090","ParticipantCount","7","Site"
"0X3090","SiteCount","1","Site"
"0X7252","ParticipantCount","3","Site"
"0X7252","SiteCount","1","Site"
"0X9880","ParticipantCount","3","Site"
"0X9880","SiteCount","1","Site"
"0X6074","ParticipantCount","2","Site"
"0X6074","SiteCount","1","Site"
"0X9346","ParticipantCount","7","Site"
"0X9346","SiteCount","1","Site"
"0X759","ParticipantCount","6","Site"
"0X759","SiteCount","1","Site"
"0X213","ParticipantCount","12","Site"
"0X213","SiteCount","1","Site"
"0X6584","ParticipantCount","7","Site"
"0X6584","SiteCount","1","Site"
"0X5033","ParticipantCount","6","Site"
"0X5033","SiteCount","1","Site"
"0X350","ParticipantCount","9","Site"
"0X350","SiteCount","1","Site"
"0X1712","ParticipantCount","3","Site"
"0X1712","SiteCount","1","Site"
"0X8788","ParticipantCount","10","Site"
"0X8788","SiteCount","1","Site"
"0X8786","ParticipantCount","7","Site"
"0X8786","SiteCount","1","Site"
"0X8354","ParticipantCount","3","Site"
"0X8354","SiteCount","1","Site"
"0X5743","ParticipantCount","3","Site"
"0X5743","SiteCount","1","Site"
"0X5693","ParticipantCount","5","Site"
"0X5693","SiteCount","1","Site"
"0X1382","ParticipantCount","3","Site"
"0X1382","SiteCount","1","Site"
"0X8764","ParticipantCount","4","Site"
"0X8764","SiteCount","1","Site"
"0X1189","ParticipantCount","5","Site"
"0X1189","SiteCount","1","Site"
"0X5893","ParticipantCount","4","Site"
"0X5893","SiteCount","1","Site"
"0X4353","ParticipantCount","2","Site"
"0X4353","SiteCount","1","Site"
"0X9069","ParticipantCount","2","Site"
"0X9069","SiteCount","1","Site"
"0X958","ParticipantCount","8","Site"
"0X958","SiteCount","1","Site"
"0X7011","ParticipantCount","6","Site"
"0X7011","SiteCount","1","Site"
"0X1783","ParticipantCount","3","Site"
"0X1783","SiteCount","1","Site"
"0X4264","ParticipantCount","5","Site"
"0X4264","SiteCount","1","Site"
"0X1912","ParticipantCount","4","Site"
"0X1912","SiteCount","1","Site"
"0X9460","ParticipantCount","5","Site"
"0X9460","SiteCount","1","Site"
"0X8351","ParticipantCount","10","Site"
"0X8351","SiteCount","1","Site"
"0X1257","ParticipantCount","5","Site"
"0X1257","SiteCount","1","Site"
"0X5746","ParticipantCount","7","Site"
"0X5746","SiteCount","1","Site"
"0X421","ParticipantCount","8","Site"
"0X421","SiteCount","1","Site"
"0X7328","ParticipantCount","4","Site"
"0X7328","SiteCount","1","Site"
"0X2903","ParticipantCount","2","Site"
"0X2903","SiteCount","1","Site"
"0X3191","ParticipantCount","1","Site"
"0X3191","SiteCount","1","Site"
"0X4151","ParticipantCount","9","Site"
"0X4151","SiteCount","1","Site"
"0X2717","ParticipantCount","4","Site"
"0X2717","SiteCount","1","Site"
"0X295","ParticipantCount","2","Site"
"0X295","SiteCount","1","Site"
"0X7809","ParticipantCount","8","Site"
"0X7809","SiteCount","1","Site"
"0X9580","ParticipantCount","9","Site"
"0X9580","SiteCount","1","Site"
"0X3289","ParticipantCount","7","Site"
"0X3289","SiteCount","1","Site"
"0X1982","ParticipantCount","6","Site"
"0X1982","SiteCount","1","Site"
"0X4959","ParticipantCount","10","Site"
"0X4959","SiteCount","1","Site"
"0X8334","ParticipantCount","7","Site"
"0X8334","SiteCount","1","Site"
"0X1895","ParticipantCount","4","Site"
"0X1895","SiteCount","1","Site"
"0X2539","ParticipantCount","12","Site"
"0X2539","SiteCount","1","Site"
"0X8593","ParticipantCount","2","Site"
"0X8593","SiteCount","1","Site"
"0X4134","ParticipantCount","3","Site"
"0X4134","SiteCount","1","Site"
"0X4662","ParticipantCount","2","Site"
"0X4662","SiteCount","1","Site"
"0X7089","ParticipantCount","5","Site"
"0X7089","SiteCount","1","Site"
"0X8633","ParticipantCount","12","Site"
"0X8633","SiteCount","1","Site"
"0X101","ParticipantCount","3","Site"
"0X101","SiteCount","1","Site"
"0X7916","ParticipantCount","1","Site"
"0X7916","SiteCount","1","Site"
"0X2944","ParticipantCount","3","Site"
"0X2944","SiteCount","1","Site"
"0X3943","ParticipantCount","5","Site"
"0X3943","SiteCount","1","Site"
"0X1887","ParticipantCount","3","Site"
"0X1887","SiteCount","1","Site"
"0X8091","ParticipantCount","6","Site"
"0X8091","SiteCount","1","Site"
"0X3909","ParticipantCount","10","Site"
"0X3909","SiteCount","1","Site"
"0X5329","ParticipantCount","12","Site"
"0X5329","SiteCount","1","Site"
"0X7881","ParticipantCount","6","Site"
"0X7881","SiteCount","1","Site"
"0X1750","ParticipantCount","8","Site"
"0X1750","SiteCount","1","Site"
"0X7983","ParticipantCount","10","Site"
"0X7983","SiteCount","1","Site"
"0X6817","ParticipantCount","1","Site"
"0X6817","SiteCount","1","Site"
"0X5550","ParticipantCount","4","Site"
"0X5550","SiteCount","1","Site"
"0X4323","ParticipantCount","10","Site"
"0X4323","SiteCount","1","Site"
"0X4197","ParticipantCount","5","Site"
"0X4197","SiteCount","1","Site"
"0X870","ParticipantCount","4","Site"
"0X870","SiteCount","1","Site"
"0X8799","ParticipantCount","9","Site"
"0X8799","SiteCount","1","Site"
"0X6457","ParticipantCount","3","Site"
"0X6457","SiteCount","1","Site"
"0X6227","ParticipantCount","6","Site"
"0X6227","SiteCount","1","Site"
"0X7341","ParticipantCount","8","Site"
"0X7341","SiteCount","1","Site"
"0X1339","ParticipantCount","4","Site"
"0X1339","SiteCount","1","Site"
"0X4874","ParticipantCount","6","Site"
"0X4874","SiteCount","1","Site"
"0X6985","ParticipantCount","8","Site"
"0X6985","SiteCount","1","Site"
"0X847","ParticipantCount","4","Site"
"0X847","SiteCount","1","Site"
"0X3154","ParticipantCount","5","Site"
"0X3154","SiteCount","1","Site"
"0X180","ParticipantCount","5","Site"
"0X180","SiteCount","1","Site"
"0X5728","ParticipantCount","6","Site"
"0X5728","SiteCount","1","Site"
"0X6962","ParticipantCount","1","Site"
"0X6962","SiteCount","1","Site"
"0X4590","ParticipantCount","7","Site"
"0X4590","SiteCount","1","Site"
"0X6603","ParticipantCount","12","Site"
"0X6603","SiteCount","1","Site"
"0X4485","ParticipantCount","7","Site"
"0X4485","SiteCount","1","Site"
"0X9360","ParticipantCount","8","Site"
"0X9360","SiteCount","1","Site"
"0X6405","ParticipantCount","10","Site"
"0X6405","SiteCount","1","Site"
"0X5895","ParticipantCount","5","Site"
"0X5895","SiteCount","1","Site"
"0X8113","ParticipantCount","8","Site"
"0X8113","SiteCount","1","Site"
"0X6758","ParticipantCount","2","Site"
"0X6758","SiteCount","1","Site"
"0X6740","ParticipantCount","9","Site"
"0X6740","SiteCount","1","Site"
"0X6931","ParticipantCount","3","Site"
"0X6931","SiteCount","1","Site"
"0X4629","ParticipantCount","7","Site"
"0X4629","SiteCount","1","Site"
"0X5017","ParticipantCount","3","Site"
"0X5017","SiteCount","1","Site"
"0X8625","ParticipantCount","6","Site"
"0X8625","SiteCount","1","Site"
"0X3268","ParticipantCount","2","Site"
"0X3268","SiteCount","1","Site"
"0X4135","ParticipantCount","2","Site"
"0X4135","SiteCount","1","Site"
"0X2761","ParticipantCount","4","Site"
"0X2761","SiteCount","1","Site"
"0X3309","ParticipantCount","2","Site"
"0X3309","SiteCount","1","Site"
"0X4592","ParticipantCount","5","Site"
"0X4592","SiteCount","1","Site"
"0X7265","ParticipantCount","3","Site"
"0X7265","SiteCount","1","Site"
"0X7071","ParticipantCount","1","Site"
"0X7071","SiteCount","1","Site"
"0X1568","ParticipantCount","1","Site"
"0X1568","SiteCount","1","Site"
"0X3979","ParticipantCount","3","Site"
"0X3979","SiteCount","1","Site"
